Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
5/03/2021 1:10:14 p. m.,"428","26,5","32","687"
5/03/2021 1:11:14 p. m.,"451","26,5","32","687"
5/03/2021 1:12:14 p. m.,"440","26,5","32","687"
5/03/2021 1:13:14 p. m.,"451","26,5","32","687"
5/03/2021 1:14:14 p. m.,"440","26,5","32","687"
5/03/2021 1:15:14 p. m.,"429","26,5","32","687"
5/03/2021 1:16:14 p. m.,"448","26,5","32","687"
5/03/2021 1:17:14 p. m.,"444","26,5","32","687"
5/03/2021 1:18:14 p. m.,"439","26,5","32","687"
5/03/2021 1:19:14 p. m.,"435","26,4","32","687"
5/03/2021 1:20:14 p. m.,"440","26,4","32","687"
5/03/2021 1:21:14 p. m.,"439","26,3","32","686"
5/03/2021 1:22:14 p. m.,"424","26,2","32","687"
5/03/2021 1:23:14 p. m.,"442","26,1","32","687"
5/03/2021 1:24:14 p. m.,"446","26,0","32","686"
5/03/2021 1:25:14 p. m.,"431","25,9","32","686"
5/03/2021 1:26:14 p. m.,"446","25,8","32","686"
5/03/2021 1:27:14 p. m.,"413","25,8","32","686"
5/03/2021 1:28:14 p. m.,"437","25,6","32","686"
5/03/2021 1:29:14 p. m.,"451","25,6","32","686"
5/03/2021 1:30:14 p. m.,"422","25,5","32","686"
5/03/2021 1:31:14 p. m.,"433","25,5","33","686"
5/03/2021 1:32:14 p. m.,"424","25,4","33","686"
5/03/2021 1:33:14 p. m.,"435","25,4","33","686"
5/03/2021 1:34:14 p. m.,"451","25,3","33","686"
5/03/2021 1:35:14 p. m.,"670","25,0","34","686"
5/03/2021 1:36:14 p. m.,"766","25,0","35","687"
5/03/2021 1:37:14 p. m.,"589","25,0","35","687"
5/03/2021 1:38:14 p. m.,"653","25,0","36","687"
5/03/2021 1:39:14 p. m.,"652","25,0","38","687"
5/03/2021 1:40:14 p. m.,"560","25,1","38","687"
5/03/2021 1:41:14 p. m.,"612","25,2","39","686"
5/03/2021 1:42:14 p. m.,"570","25,3","37","686"
5/03/2021 1:43:14 p. m.,"564","25,2","36","687"
5/03/2021 1:44:14 p. m.,"576","25,1","35","687"
5/03/2021 1:45:14 p. m.,"522","25,0","35","687"
5/03/2021 1:46:14 p. m.,"525","24,9","35","687"
5/03/2021 1:47:14 p. m.,"514","24,6","35","687"
5/03/2021 1:48:14 p. m.,"654","24,2","35","687"
5/03/2021 1:49:14 p. m.,"747","24,0","36","687"
5/03/2021 1:50:14 p. m.,"729","23,8","36","686"
5/03/2021 1:51:14 p. m.,"652","23,5","37","685"
5/03/2021 1:52:14 p. m.,"621","23,4","38","684"
5/03/2021 1:53:14 p. m.,"541","23,2","40","683"
5/03/2021 1:54:14 p. m.,"541","23,0","39","682"
5/03/2021 1:55:14 p. m.,"519","22,8","39","680"
5/03/2021 1:56:14 p. m.,"510","22,6","39","678"
5/03/2021 1:57:14 p. m.,"501","22,4","39","676"
5/03/2021 1:58:14 p. m.,"487","22,3","39","675"
5/03/2021 1:59:14 p. m.,"500","22,1","38","673"
5/03/2021 2:00:14 p. m.,"470","22,0","38","672"
5/03/2021 2:01:14 p. m.,"553","21,9","39","670"
5/03/2021 2:02:14 p. m.,"606","21,9","40","669"
5/03/2021 2:03:14 p. m.,"576","22,0","39","667"
5/03/2021 2:04:14 p. m.,"570","22,0","39","666"
5/03/2021 2:05:14 p. m.,"573","22,0","39","664"
5/03/2021 2:06:14 p. m.,"562","22,0","40","663"
5/03/2021 2:07:14 p. m.,"557","22,0","39","662"
5/03/2021 2:08:14 p. m.,"551","21,9","39","661"
5/03/2021 2:09:14 p. m.,"557","21,8","40","659"
5/03/2021 2:10:14 p. m.,"562","21,8","40","658"
5/03/2021 2:11:14 p. m.,"599","21,8","42","657"
5/03/2021 2:12:14 p. m.,"579","21,8","43","656"
5/03/2021 2:13:14 p. m.,"574","21,8","43","655"
5/03/2021 2:14:14 p. m.,"615","21,9","43","654"
5/03/2021 2:15:14 p. m.,"562","22,0","42","655"
5/03/2021 2:16:14 p. m.,"567","22,2","41","656"
5/03/2021 2:17:14 p. m.,"637","22,2","40","654"
5/03/2021 2:18:14 p. m.,"597","22,3","40","652"
5/03/2021 2:19:14 p. m.,"592","22,2","40","651"
5/03/2021 2:20:14 p. m.,"757","22,2","41","649"
5/03/2021 2:21:14 p. m.,"689","22,1","41","646"
5/03/2021 2:22:14 p. m.,"563","22,2","40","648"
5/03/2021 2:23:14 p. m.,"528","22,2","40","652"
5/03/2021 2:24:14 p. m.,"546","22,2","40","656"
5/03/2021 2:25:14 p. m.,"556","22,3","40","655"
5/03/2021 2:26:14 p. m.,"588","22,2","40","654"
5/03/2021 2:27:14 p. m.,"630","22,2","40","653"
5/03/2021 2:28:14 p. m.,"601","22,2","41","656"
5/03/2021 2:29:14 p. m.,"545","22,4","40","658"
5/03/2021 2:30:14 p. m.,"517","22,5","40","657"
5/03/2021 2:31:14 p. m.,"563","22,6","40","656"
5/03/2021 2:32:14 p. m.,"596","22,9","39","657"
5/03/2021 2:33:14 p. m.,"589","23,0","39","659"
5/03/2021 2:34:14 p. m.,"586","23,2","38","658"
5/03/2021 2:35:14 p. m.,"571","23,2","38","658"
5/03/2021 2:36:14 p. m.,"570","23,4","38","660"
5/03/2021 2:37:14 p. m.,"572","23,5","38","661"
5/03/2021 2:38:14 p. m.,"534","23,6","38","664"
5/03/2021 2:39:14 p. m.,"535","23,6","39","666"
5/03/2021 2:40:14 p. m.,"524","23,6","39","669"
5/03/2021 2:41:14 p. m.,"617","23,8","39","672"
5/03/2021 2:42:14 p. m.,"548","23,8","39","674"
5/03/2021 2:43:14 p. m.,"623","24,0","39","677"
5/03/2021 2:44:14 p. m.,"558","24,0","40","680"
5/03/2021 2:45:14 p. m.,"528","24,0","39","682"
5/03/2021 2:46:14 p. m.,"497","23,9","40","683"
5/03/2021 2:47:14 p. m.,"531","23,7","41","687"
5/03/2021 2:48:14 p. m.,"501","23,5","41","690"
5/03/2021 2:49:14 p. m.,"511","23,4","41","692"
5/03/2021 2:50:14 p. m.,"695","23,3","41","692"
5/03/2021 2:51:14 p. m.,"783","23,4","42","692"
5/03/2021 2:52:14 p. m.,"904","23,5","42","692"
5/03/2021 2:53:14 p. m.,"1194","23,9","45","692"
5/03/2021 2:54:14 p. m.,"1099","24,1","44","692"
5/03/2021 2:55:14 p. m.,"1005","24,5","43","692"
5/03/2021 2:56:14 p. m.,"762","24,9","43","691"
5/03/2021 2:57:14 p. m.,"593","25,4","47","691"
5/03/2021 2:58:14 p. m.,"472","25,8","49","691"
5/03/2021 2:59:14 p. m.,"482","26,1","45","691"
5/03/2021 3:00:14 p. m.,"443","26,3","42","690"
5/03/2021 3:01:14 p. m.,"470","26,3","41","690"
5/03/2021 3:02:14 p. m.,"484","26,2","41","690"
5/03/2021 3:03:14 p. m.,"464","26,1","41","690"
5/03/2021 3:04:14 p. m.,"455","26,1","41","690"
5/03/2021 3:05:14 p. m.,"459","26,0","40","690"
5/03/2021 3:06:14 p. m.,"466","25,9","40","690"
5/03/2021 3:07:14 p. m.,"492","25,8","40","690"
5/03/2021 3:08:14 p. m.,"493","25,7","41","690"
5/03/2021 3:09:14 p. m.,"483","25,6","40","690"
5/03/2021 3:10:14 p. m.,"466","25,6","40","690"
5/03/2021 3:11:14 p. m.,"468","25,6","40","690"
5/03/2021 3:12:14 p. m.,"484","25,6","39","690"
5/03/2021 3:13:14 p. m.,"457","25,6","39","690"
5/03/2021 3:14:14 p. m.,"448","25,5","39","690"
5/03/2021 3:15:14 p. m.,"439","25,5","39","690"
5/03/2021 3:16:14 p. m.,"448","25,5","39","690"
5/03/2021 3:17:14 p. m.,"455","25,4","38","690"
5/03/2021 3:18:14 p. m.,"443","25,4","38","690"
5/03/2021 3:19:14 p. m.,"457","25,3","38","690"
5/03/2021 3:20:14 p. m.,"450","25,2","38","690"
5/03/2021 3:21:14 p. m.,"437","25,2","38","690"
5/03/2021 3:22:14 p. m.,"432","25,1","38","690"
5/03/2021 3:23:14 p. m.,"457","25,0","38","690"
5/03/2021 3:24:14 p. m.,"454","25,0","37","690"
5/03/2021 3:25:14 p. m.,"459","25,0","37","690"
5/03/2021 3:26:14 p. m.,"437","24,9","37","690"
5/03/2021 3:27:14 p. m.,"472","24,8","37","690"
5/03/2021 3:28:14 p. m.,"448","24,8","37","690"
5/03/2021 3:29:14 p. m.,"466","24,8","37","690"
5/03/2021 3:30:14 p. m.,"486","24,6","37","690"
5/03/2021 3:31:14 p. m.,"461","24,5","37","690"
5/03/2021 3:32:14 p. m.,"437","24,5","37","690"
5/03/2021 3:33:14 p. m.,"434","24,4","37","690"
5/03/2021 3:34:14 p. m.,"452","24,2","37","690"
5/03/2021 3:35:14 p. m.,"468","24,1","37","690"
5/03/2021 3:36:14 p. m.,"454","24,0","37","690"
5/03/2021 3:37:14 p. m.,"454","24,0","37","690"
5/03/2021 3:38:14 p. m.,"459","23,8","37","690"
5/03/2021 3:39:14 p. m.,"448","23,7","37","690"
5/03/2021 3:40:14 p. m.,"472","23,6","37","690"
5/03/2021 3:41:14 p. m.,"466","23,5","37","690"
5/03/2021 3:42:14 p. m.,"459","23,4","37","690"
5/03/2021 3:43:14 p. m.,"476","23,2","37","690"
5/03/2021 3:44:14 p. m.,"472","23,1","37","690"
5/03/2021 3:45:14 p. m.,"445","23,0","37","690"
5/03/2021 3:46:14 p. m.,"447","23,0","37","690"
5/03/2021 3:47:14 p. m.,"425","22,9","37","690"
5/03/2021 3:48:14 p. m.,"457","22,8","37","690"
5/03/2021 3:49:14 p. m.,"436","22,7","38","690"
5/03/2021 3:50:14 p. m.,"434","22,6","39","690"
5/03/2021 3:51:14 p. m.,"430","22,5","39","690"
5/03/2021 3:52:14 p. m.,"459","22,4","44","690"
5/03/2021 3:53:14 p. m.,"468","22,4","44","690"
5/03/2021 3:54:14 p. m.,"465","22,5","46","690"
5/03/2021 3:55:14 p. m.,"457","22,5","46","690"
5/03/2021 3:56:14 p. m.,"470","22,6","47","690"
5/03/2021 3:57:14 p. m.,"454","22,7","48","690"
5/03/2021 3:58:14 p. m.,"443","22,8","48","690"
5/03/2021 3:59:14 p. m.,"439","22,9","48","690"
5/03/2021 4:00:14 p. m.,"472","22,9","47","690"
5/03/2021 4:01:14 p. m.,"443","22,9","46","690"
5/03/2021 4:02:14 p. m.,"443","22,8","46","690"
5/03/2021 4:03:14 p. m.,"421","22,8","44","690"
5/03/2021 4:04:14 p. m.,"430","22,6","43","690"
5/03/2021 4:05:14 p. m.,"503","22,5","43","690"
5/03/2021 4:06:14 p. m.,"758","22,2","45","690"
5/03/2021 4:07:14 p. m.,"886","22,1","48","690"
5/03/2021 4:08:14 p. m.,"763","22,2","48","690"
5/03/2021 4:09:14 p. m.,"517","22,2","49","690"
5/03/2021 4:10:14 p. m.,"463","22,2","50","690"
5/03/2021 4:11:14 p. m.,"457","22,2","51","690"
5/03/2021 4:12:14 p. m.,"458","22,2","50","690"
5/03/2021 4:13:14 p. m.,"510","22,2","48","691"
5/03/2021 4:14:14 p. m.,"593","22,1","49","691"
5/03/2021 4:15:14 p. m.,"875","22,0","46","690"
5/03/2021 4:16:14 p. m.,"807","22,0","45","687"
5/03/2021 4:17:14 p. m.,"687","22,0","45","685"
5/03/2021 4:18:14 p. m.,"657","21,8","45","683"
5/03/2021 4:19:14 p. m.,"625","21,6","45","681"
5/03/2021 4:20:14 p. m.,"657","21,5","45","679"
5/03/2021 4:21:14 p. m.,"659","21,4","45","676"
5/03/2021 4:22:14 p. m.,"610","21,2","45","674"
5/03/2021 4:23:14 p. m.,"592","21,0","45","672"
5/03/2021 4:24:14 p. m.,"628","21,0","45","669"
5/03/2021 4:25:14 p. m.,"623","20,8","45","667"
5/03/2021 4:26:14 p. m.,"621","20,6","45","664"
5/03/2021 4:27:14 p. m.,"596","20,5","46","662"
5/03/2021 4:28:14 p. m.,"644","20,4","45","660"
5/03/2021 4:29:14 p. m.,"621","20,3","46","659"
5/03/2021 4:30:14 p. m.,"605","20,2","45","657"
5/03/2021 4:31:14 p. m.,"594","20,1","44","658"
5/03/2021 4:32:14 p. m.,"470","20,0","42","658"
5/03/2021 4:33:14 p. m.,"452","20,2","42","658"
5/03/2021 4:34:14 p. m.,"454","20,0","41","658"
5/03/2021 4:35:14 p. m.,"394","19,5","43","658"
5/03/2021 4:36:14 p. m.,"429","19,0","43","658"
5/03/2021 4:37:14 p. m.,"398","18,5","44","658"
5/03/2021 4:38:14 p. m.,"409","18,1","45","658"
5/03/2021 4:39:14 p. m.,Calibration,,,
5/03/2021 4:40:14 p. m.,Calibration,,,
5/03/2021 4:41:14 p. m.,Calibration,,,
5/03/2021 4:42:14 p. m.,Calibration,,,
5/03/2021 4:43:14 p. m.,Calibration,,,
5/03/2021 4:44:14 p. m.,Calibration,,,
5/03/2021 4:45:14 p. m.,Calibration,,,
5/03/2021 4:46:14 p. m.,Calibration,,,
5/03/2021 4:47:14 p. m.,Calibration,,,
5/03/2021 4:48:14 p. m.,Calibration,,,
5/03/2021 4:49:14 p. m.,Calibration,,,
5/03/2021 4:50:14 p. m.,Calibration,,,
5/03/2021 4:51:14 p. m.,Calibration,,,
5/03/2021 4:52:14 p. m.,Calibration,,,
5/03/2021 4:53:14 p. m.,"448","17,4","53","658"
5/03/2021 4:54:14 p. m.,"431","18,4","51","658"
5/03/2021 4:55:14 p. m.,"429","18,7","49","658"
5/03/2021 4:56:14 p. m.,"446","18,7","48","658"
5/03/2021 4:57:14 p. m.,"436","18,6","49","658"
5/03/2021 4:58:14 p. m.,"435","18,4","50","658"
5/03/2021 4:59:14 p. m.,"740","17,8","51","658"
5/03/2021 5:00:14 p. m.,"436","17,5","50","658"
5/03/2021 5:01:14 p. m.,"487","17,1","51","658"
5/03/2021 5:02:14 p. m.,"435","17,0","50","658"
5/03/2021 5:03:14 p. m.,"438","17,4","50","658"
5/03/2021 5:04:14 p. m.,"429","17,9","49","658"
5/03/2021 5:05:14 p. m.,"417","18,2","49","658"
5/03/2021 5:06:14 p. m.,"570","18,6","49","658"
5/03/2021 5:07:14 p. m.,"698","18,6","49","658"
5/03/2021 5:08:14 p. m.,"656","18,6","48","658"
5/03/2021 5:09:14 p. m.,"588","18,5","48","657"
5/03/2021 5:10:14 p. m.,"588","18,3","46","656"
5/03/2021 5:11:14 p. m.,"571","18,1","48","657"
5/03/2021 5:12:14 p. m.,"565","18,0","48","658"
5/03/2021 5:13:14 p. m.,"562","18,0","48","655"
5/03/2021 5:14:14 p. m.,"598","18,0","49","653"
5/03/2021 5:15:14 p. m.,"564","18,0","49","654"
5/03/2021 5:16:14 p. m.,"529","18,1","49","655"
5/03/2021 5:17:14 p. m.,"556","18,2","49","654"
5/03/2021 5:18:14 p. m.,"607","18,2","49","651"
5/03/2021 5:19:14 p. m.,"632","18,4","49","650"
5/03/2021 5:20:14 p. m.,"630","18,5","49","647"
5/03/2021 5:21:14 p. m.,"536","18,5","48","646"
5/03/2021 5:22:14 p. m.,"468","18,5","47","647"
5/03/2021 5:23:14 p. m.,"526","18,5","45","648"
5/03/2021 5:24:14 p. m.,"537","18,4","47","652"
5/03/2021 5:25:14 p. m.,"530","18,2","46","654"
5/03/2021 5:26:14 p. m.,"560","18,2","47","656"
5/03/2021 5:27:14 p. m.,"545","18,2","49","655"
5/03/2021 5:28:14 p. m.,"543","18,2","49","653"
5/03/2021 5:29:14 p. m.,"488","18,4","49","655"
5/03/2021 5:30:14 p. m.,"532","18,5","50","656"
5/03/2021 5:31:14 p. m.,"573","18,5","50","658"
5/03/2021 5:32:14 p. m.,"617","18,6","49","659"
5/03/2021 5:33:14 p. m.,"781","18,7","49","662"
5/03/2021 5:34:14 p. m.,"826","18,8","49","663"
5/03/2021 5:35:14 p. m.,"888","18,9","49","665"
5/03/2021 5:36:14 p. m.,"865","19,0","49","666"
5/03/2021 5:37:14 p. m.,"946","19,0","49","668"
5/03/2021 5:38:14 p. m.,"792","19,1","48","670"
5/03/2021 5:39:14 p. m.,"766","19,2","48","671"
5/03/2021 5:40:14 p. m.,"758","19,2","48","673"
5/03/2021 5:41:14 p. m.,"698","19,2","48","675"
5/03/2021 5:42:14 p. m.,"754","19,2","48","677"
5/03/2021 5:43:14 p. m.,"798","19,3","48","678"
5/03/2021 5:44:14 p. m.,"788","19,4","48","679"
5/03/2021 5:45:14 p. m.,"779","19,5","48","681"
5/03/2021 5:46:14 p. m.,"697","19,6","47","683"
5/03/2021 5:47:14 p. m.,"749","19,6","47","684"
5/03/2021 5:48:14 p. m.,"732","19,7","47","686"
5/03/2021 5:49:14 p. m.,"852","19,8","47","687"
5/03/2021 5:50:14 p. m.,"893","19,9","48","687"
5/03/2021 5:51:14 p. m.,"862","20,0","47","687"
5/03/2021 5:52:14 p. m.,"790","20,1","47","687"
5/03/2021 5:53:14 p. m.,"875","20,2","47","687"
5/03/2021 5:54:14 p. m.,"751","20,4","46","687"
5/03/2021 5:55:14 p. m.,"722","20,5","46","687"
5/03/2021 5:56:14 p. m.,"684","20,6","45","686"
5/03/2021 5:57:14 p. m.,"613","20,7","45","686"
5/03/2021 5:58:14 p. m.,"633","20,8","45","684"
5/03/2021 5:59:14 p. m.,"670","20,8","44","684"
5/03/2021 6:00:14 p. m.,"751","20,8","44","684"
5/03/2021 6:01:14 p. m.,"810","20,8","44","683"
5/03/2021 6:02:14 p. m.,"720","20,8","44","682"
5/03/2021 6:03:14 p. m.,"687","20,8","44","681"
5/03/2021 6:04:14 p. m.,"624","20,6","43","681"
5/03/2021 6:05:14 p. m.,"631","20,5","43","679"
5/03/2021 6:06:14 p. m.,"672","20,5","43","678"
5/03/2021 6:07:14 p. m.,"729","20,4","44","676"
5/03/2021 6:08:14 p. m.,"718","20,4","44","677"
5/03/2021 6:09:14 p. m.,"748","20,5","45","678"
5/03/2021 6:10:14 p. m.,"888","20,6","45","677"
5/03/2021 6:11:14 p. m.,"953","20,7","45","679"
5/03/2021 6:12:14 p. m.,"753","20,9","44","683"
5/03/2021 6:13:14 p. m.,"706","21,0","44","687"
5/03/2021 6:14:14 p. m.,"673","21,0","44","691"
5/03/2021 6:15:14 p. m.,"828","21,1","44","694"
5/03/2021 6:16:14 p. m.,"817","21,2","44","697"
5/03/2021 6:17:14 p. m.,"738","21,4","44","701"
5/03/2021 6:18:14 p. m.,"771","21,5","45","704"
5/03/2021 6:19:14 p. m.,"794","21,5","45","707"
5/03/2021 6:20:14 p. m.,"808","21,5","45","710"
5/03/2021 6:21:14 p. m.,"868","21,6","46","713"
5/03/2021 6:22:14 p. m.,"949","21,7","46","714"
5/03/2021 6:23:14 p. m.,"920","21,8","47","716"
5/03/2021 6:24:14 p. m.,"964","21,8","47","718"
5/03/2021 6:25:14 p. m.,"1013","21,9","47","720"
5/03/2021 6:26:14 p. m.,"997","21,9","47","722"
5/03/2021 6:27:14 p. m.,"871","22,0","47","726"
5/03/2021 6:28:14 p. m.,"779","22,0","47","729"
5/03/2021 6:29:14 p. m.,"834","22,1","47","731"
5/03/2021 6:30:14 p. m.,"907","22,2","47","733"
5/03/2021 6:31:14 p. m.,"1030","22,2","47","734"
5/03/2021 6:32:14 p. m.,"929","22,3","48","736"
5/03/2021 6:33:14 p. m.,"878","22,3","48","738"
5/03/2021 6:34:14 p. m.,"859","22,4","48","741"
5/03/2021 6:35:14 p. m.,"840","22,4","48","743"
5/03/2021 6:36:14 p. m.,"843","22,5","48","746"
5/03/2021 6:37:14 p. m.,"973","22,5","49","747"
5/03/2021 6:38:14 p. m.,"942","22,6","49","749"
5/03/2021 6:39:14 p. m.,"934","22,6","49","751"
5/03/2021 6:40:14 p. m.,"1030","22,8","49","752"
5/03/2021 6:41:14 p. m.,"1023","22,8","49","753"
5/03/2021 6:42:14 p. m.,"986","22,9","49","754"
5/03/2021 6:43:14 p. m.,"993","23,0","49","755"
5/03/2021 6:44:14 p. m.,"1023","23,0","49","757"
5/03/2021 6:45:14 p. m.,"1036","23,0","49","758"
5/03/2021 6:46:14 p. m.,"1265","23,1","50","758"
5/03/2021 6:47:14 p. m.,"1126","23,2","50","759"
5/03/2021 6:48:14 p. m.,"999","23,3","50","761"
5/03/2021 6:49:14 p. m.,"863","23,3","51","763"
5/03/2021 6:50:14 p. m.,"835","23,4","51","765"
5/03/2021 6:51:14 p. m.,"808","23,5","52","767"
5/03/2021 6:52:14 p. m.,"855","23,5","52","770"
5/03/2021 6:53:14 p. m.,"830","23,5","52","772"
5/03/2021 6:54:14 p. m.,"800","23,6","52","774"
5/03/2021 6:55:14 p. m.,"874","23,7","52","776"
5/03/2021 6:56:14 p. m.,"861","23,8","53","778"
5/03/2021 6:57:14 p. m.,"818","23,8","53","780"
5/03/2021 6:58:14 p. m.,"794","23,8","53","783"
5/03/2021 6:59:14 p. m.,"872","23,9","53","785"
5/03/2021 7:00:14 p. m.,"873","24,0","53","787"
5/03/2021 7:01:14 p. m.,"672","24,0","54","790"
5/03/2021 7:02:14 p. m.,"644","24,0","54","795"
5/03/2021 7:03:14 p. m.,"701","24,1","54","798"
5/03/2021 7:04:14 p. m.,"825","24,1","54","799"
5/03/2021 7:05:14 p. m.,"998","24,2","54","799"
5/03/2021 7:06:14 p. m.,"1112","24,3","54","801"
5/03/2021 7:07:14 p. m.,"893","24,3","55","803"
5/03/2021 7:08:14 p. m.,"892","24,4","55","803"
5/03/2021 7:09:14 p. m.,"807","24,5","55","805"
5/03/2021 7:10:14 p. m.,"797","24,5","55","806"
5/03/2021 7:11:14 p. m.,"802","24,5","55","808"
5/03/2021 7:12:14 p. m.,"805","24,6","55","809"
5/03/2021 7:13:14 p. m.,"816","24,6","55","810"
5/03/2021 7:14:14 p. m.,"784","24,6","55","811"
5/03/2021 7:15:14 p. m.,"787","24,7","55","813"
5/03/2021 7:16:14 p. m.,"824","24,8","56","813"
5/03/2021 7:17:14 p. m.,"848","24,8","55","813"
5/03/2021 7:18:14 p. m.,"639","24,9","56","816"
5/03/2021 7:19:14 p. m.,"610","25,0","56","818"
5/03/2021 7:20:14 p. m.,"542","25,0","56","821"
5/03/2021 7:21:14 p. m.,"542","25,0","56","825"
5/03/2021 7:22:14 p. m.,"495","25,0","57","829"
5/03/2021 7:23:14 p. m.,"496","25,0","58","832"
5/03/2021 7:24:14 p. m.,"495","25,1","59","838"
5/03/2021 7:25:14 p. m.,"501","25,1","59","843"
5/03/2021 7:26:14 p. m.,"476","25,1","59","849"
5/03/2021 7:27:14 p. m.,"585","25,2","60","853"
5/03/2021 7:28:14 p. m.,"534","25,3","60","857"
5/03/2021 7:29:14 p. m.,"576","25,3","61","860"
5/03/2021 7:30:14 p. m.,"531","25,3","61","864"
5/03/2021 7:31:14 p. m.,"543","25,4","61","867"
5/03/2021 7:32:14 p. m.,"565","25,4","62","870"
5/03/2021 7:33:14 p. m.,"533","25,4","63","874"
5/03/2021 7:34:14 p. m.,"558","25,4","62","877"
5/03/2021 7:35:14 p. m.,"630","25,5","62","880"
5/03/2021 7:36:14 p. m.,"669","25,5","62","882"
5/03/2021 7:37:14 p. m.,"739","25,6","62","884"
5/03/2021 7:38:14 p. m.,"775","25,8","62","886"
5/03/2021 7:39:14 p. m.,"789","25,9","62","888"
5/03/2021 7:40:14 p. m.,"808","26,0","62","888"
5/03/2021 7:41:14 p. m.,"784","26,0","62","889"
5/03/2021 7:42:14 p. m.,"867","26,1","62","891"
5/03/2021 7:43:14 p. m.,"702","26,2","62","894"
5/03/2021 7:44:14 p. m.,"751","26,4","62","896"
5/03/2021 7:45:14 p. m.,"752","26,4","62","898"
5/03/2021 7:46:14 p. m.,"658","26,5","62","896"
5/03/2021 7:47:14 p. m.,"638","26,5","61","895"
5/03/2021 7:48:14 p. m.,"612","26,6","61","895"
5/03/2021 7:49:14 p. m.,"531","26,8","61","897"
5/03/2021 7:50:14 p. m.,"489","26,8","61","900"
5/03/2021 7:51:14 p. m.,"506","27,0","61","900"
5/03/2021 7:52:14 p. m.,"545","27,0","61","901"
5/03/2021 7:53:14 p. m.,"559","27,0","61","901"
5/03/2021 7:54:14 p. m.,"568","27,1","60","901"
5/03/2021 7:55:14 p. m.,"593","27,2","60","902"
5/03/2021 7:56:14 p. m.,"576","27,5","61","903"
5/03/2021 7:57:14 p. m.,"527","27,8","59","902"
5/03/2021 7:58:14 p. m.,"508","27,9","59","901"
5/03/2021 7:59:14 p. m.,"507","28,0","59","900"
5/03/2021 8:00:14 p. m.,"508","28,0","58","900"
5/03/2021 8:01:14 p. m.,"483","28,0","58","901"
5/03/2021 8:02:14 p. m.,"468","28,0","58","902"
5/03/2021 8:03:14 p. m.,"471","28,1","58","902"
5/03/2021 8:04:14 p. m.,"454","28,1","58","902"
5/03/2021 8:05:14 p. m.,"465","28,1","58","902"
5/03/2021 8:06:14 p. m.,"501","28,2","58","902"
5/03/2021 8:07:14 p. m.,"509","28,4","57","902"
5/03/2021 8:08:14 p. m.,"510","28,5","57","902"
5/03/2021 8:09:14 p. m.,"518","28,5","57","902"
5/03/2021 8:10:14 p. m.,"504","28,6","57","902"
5/03/2021 8:11:14 p. m.,"527","28,8","56","902"
5/03/2021 8:12:14 p. m.,"508","28,9","56","902"
5/03/2021 8:13:14 p. m.,"521","28,9","56","902"
5/03/2021 8:14:14 p. m.,"503","29,0","56","902"
5/03/2021 8:15:14 p. m.,"517","29,1","55","902"
5/03/2021 8:16:14 p. m.,"509","29,2","55","902"
5/03/2021 8:17:14 p. m.,"531","29,2","55","902"
5/03/2021 8:18:14 p. m.,"523","29,4","55","902"
5/03/2021 8:19:14 p. m.,"525","29,4","55","902"
5/03/2021 8:20:14 p. m.,"520","29,5","54","902"
5/03/2021 8:21:14 p. m.,"516","29,5","54","902"
5/03/2021 8:22:14 p. m.,"502","29,5","54","902"
5/03/2021 8:23:14 p. m.,"511","29,6","54","902"
5/03/2021 8:24:14 p. m.,"499","29,6","54","902"
5/03/2021 8:25:14 p. m.,"498","29,7","54","902"
5/03/2021 8:26:14 p. m.,"505","29,8","53","902"
5/03/2021 8:27:14 p. m.,"514","29,8","53","903"
5/03/2021 8:28:14 p. m.,"503","29,8","53","903"
5/03/2021 8:29:14 p. m.,"509","29,8","53","903"
5/03/2021 8:30:14 p. m.,"501","29,9","53","903"
5/03/2021 8:31:14 p. m.,"496","29,9","53","903"
5/03/2021 8:32:14 p. m.,"496","29,9","53","903"
5/03/2021 8:33:14 p. m.,"505","29,9","53","903"
5/03/2021 8:34:14 p. m.,"487","30,0","52","903"
5/03/2021 8:35:14 p. m.,"487","30,0","52","903"
5/03/2021 8:36:14 p. m.,"486","29,9","52","903"
5/03/2021 8:37:14 p. m.,"509","30,0","52","903"
5/03/2021 8:38:14 p. m.,"475","29,9","52","903"
5/03/2021 8:39:14 p. m.,"492","30,0","52","903"
5/03/2021 8:40:14 p. m.,"522","29,9","52","903"
5/03/2021 8:41:14 p. m.,"491","29,9","52","903"
5/03/2021 8:42:14 p. m.,"492","30,0","52","903"
5/03/2021 8:43:14 p. m.,"485","29,9","52","903"
5/03/2021 8:44:14 p. m.,"488","29,9","52","903"
5/03/2021 8:45:14 p. m.,"479","29,9","52","903"
5/03/2021 8:46:14 p. m.,"484","29,9","52","903"
5/03/2021 8:47:14 p. m.,"481","29,9","52","903"
5/03/2021 8:48:14 p. m.,"487","29,8","52","903"
5/03/2021 8:49:14 p. m.,"491","29,8","52","903"
5/03/2021 8:50:14 p. m.,"473","29,8","52","903"
5/03/2021 8:51:14 p. m.,"467","29,8","52","903"
5/03/2021 8:52:14 p. m.,"474","29,8","52","903"
5/03/2021 8:53:14 p. m.,"460","29,7","51","903"
5/03/2021 8:54:14 p. m.,"474","29,7","51","903"
5/03/2021 8:55:14 p. m.,"434","29,7","51","903"
