Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
3/03/2021 9:49:17 p. m.,"425","26,6","54","900"
3/03/2021 9:50:17 p. m.,"426","26,6","54","900"
3/03/2021 9:51:17 p. m.,"437","26,6","54","900"
3/03/2021 9:52:17 p. m.,"421","26,6","54","900"
3/03/2021 9:53:17 p. m.,"428","26,7","54","900"
3/03/2021 9:54:17 p. m.,"439","26,7","54","900"
3/03/2021 9:55:17 p. m.,"421","26,8","54","900"
3/03/2021 9:56:17 p. m.,"429","26,8","54","900"
3/03/2021 9:57:17 p. m.,"426","26,8","54","900"
3/03/2021 9:58:17 p. m.,"419","26,8","54","900"
3/03/2021 9:59:17 p. m.,"439","26,8","54","900"
3/03/2021 10:00:17 p. m.,"432","26,8","54","900"
3/03/2021 10:01:17 p. m.,"446","26,8","54","900"
3/03/2021 10:02:17 p. m.,"428","26,9","54","900"
3/03/2021 10:03:17 p. m.,"415","26,9","54","900"
3/03/2021 10:04:17 p. m.,"431","26,9","54","900"
3/03/2021 10:05:17 p. m.,"432","26,9","54","900"
3/03/2021 10:06:17 p. m.,"427","26,9","54","900"
3/03/2021 10:07:17 p. m.,"441","26,9","54","900"
3/03/2021 10:08:17 p. m.,"435","26,9","54","900"
3/03/2021 10:09:17 p. m.,"446","26,9","54","900"
3/03/2021 10:10:17 p. m.,"427","26,9","54","900"
3/03/2021 10:11:17 p. m.,"434","26,9","54","900"
3/03/2021 10:12:17 p. m.,"432","26,9","54","900"
3/03/2021 10:13:17 p. m.,"411","26,9","54","900"
3/03/2021 10:14:17 p. m.,"435","26,9","54","900"
3/03/2021 10:15:17 p. m.,"459","26,9","54","900"
3/03/2021 10:16:17 p. m.,"449","26,9","54","900"
3/03/2021 10:17:17 p. m.,"428","26,9","54","900"
3/03/2021 10:18:17 p. m.,"446","26,9","54","900"
3/03/2021 10:19:17 p. m.,"449","26,9","54","900"
3/03/2021 10:20:17 p. m.,"428","26,9","54","900"
3/03/2021 10:21:17 p. m.,"422","26,9","54","900"
3/03/2021 10:22:17 p. m.,"429","26,9","54","900"
3/03/2021 10:23:17 p. m.,"429","26,9","54","900"
3/03/2021 10:24:17 p. m.,"420","26,9","54","900"
3/03/2021 10:25:17 p. m.,"431","26,9","54","900"
3/03/2021 10:26:17 p. m.,"431","26,9","54","900"
3/03/2021 10:27:17 p. m.,"423","26,9","54","900"
3/03/2021 10:28:17 p. m.,"399","26,9","54","900"
3/03/2021 10:29:17 p. m.,"417","26,9","54","900"
3/03/2021 10:30:17 p. m.,"406","26,9","54","900"
3/03/2021 10:31:17 p. m.,"431","26,9","54","900"
3/03/2021 10:32:17 p. m.,"417","26,9","54","900"
3/03/2021 10:33:17 p. m.,"420","26,8","54","900"
3/03/2021 10:34:17 p. m.,"405","26,8","54","900"
3/03/2021 10:35:17 p. m.,"408","26,8","54","900"
3/03/2021 10:36:17 p. m.,"403","26,8","54","900"
3/03/2021 10:37:17 p. m.,"406","26,8","54","900"
3/03/2021 10:38:17 p. m.,"416","26,8","54","900"
3/03/2021 10:39:17 p. m.,"408","26,8","54","900"
3/03/2021 10:40:17 p. m.,"417","26,8","54","900"
3/03/2021 10:41:17 p. m.,"415","26,9","54","900"
3/03/2021 10:42:17 p. m.,"417","26,8","54","900"
3/03/2021 10:43:17 p. m.,"427","26,8","54","900"
3/03/2021 10:44:17 p. m.,"408","26,8","54","900"
3/03/2021 10:45:17 p. m.,"445","26,8","54","900"
3/03/2021 10:46:17 p. m.,"419","26,8","54","900"
3/03/2021 10:47:17 p. m.,"437","26,8","54","900"
3/03/2021 10:48:17 p. m.,"441","26,8","54","900"
3/03/2021 10:49:17 p. m.,"422","26,8","54","900"
3/03/2021 10:50:17 p. m.,"431","26,8","54","900"
3/03/2021 10:51:17 p. m.,"415","26,8","54","900"
3/03/2021 10:52:17 p. m.,"409","26,8","54","900"
3/03/2021 10:53:17 p. m.,"394","26,8","54","900"
3/03/2021 10:54:17 p. m.,"422","26,8","54","900"
3/03/2021 10:55:17 p. m.,"433","26,7","54","900"
3/03/2021 10:56:17 p. m.,"419","26,8","54","900"
3/03/2021 10:57:17 p. m.,"444","26,8","54","900"
3/03/2021 10:58:17 p. m.,"443","26,8","54","900"
3/03/2021 10:59:17 p. m.,"452","26,8","54","900"
3/03/2021 11:00:17 p. m.,"464","26,8","54","900"
3/03/2021 11:01:17 p. m.,"478","26,8","54","900"
3/03/2021 11:02:17 p. m.,"482","26,9","54","900"
3/03/2021 11:03:17 p. m.,"476","26,9","54","900"
3/03/2021 11:04:17 p. m.,"443","26,9","54","900"
3/03/2021 11:05:17 p. m.,"469","26,9","54","900"
3/03/2021 11:06:17 p. m.,"478","26,9","54","900"
3/03/2021 11:07:17 p. m.,"479","26,9","55","900"
3/03/2021 11:08:17 p. m.,"465","26,8","54","900"
3/03/2021 11:09:17 p. m.,"487","26,9","55","900"
3/03/2021 11:10:17 p. m.,"487","26,9","54","900"
3/03/2021 11:11:17 p. m.,"467","26,9","54","900"
3/03/2021 11:12:17 p. m.,"482","26,9","54","900"
3/03/2021 11:13:17 p. m.,"484","26,9","54","900"
3/03/2021 11:14:17 p. m.,"488","26,9","54","900"
3/03/2021 11:15:17 p. m.,"497","26,8","55","900"
3/03/2021 11:16:17 p. m.,"491","26,9","55","900"
3/03/2021 11:17:17 p. m.,"479","26,9","55","900"
3/03/2021 11:18:17 p. m.,"470","26,9","54","900"
3/03/2021 11:19:17 p. m.,"488","26,8","54","900"
3/03/2021 11:20:17 p. m.,"479","26,8","54","900"
3/03/2021 11:21:17 p. m.,"467","26,8","54","900"
3/03/2021 11:22:17 p. m.,"471","26,6","55","900"
3/03/2021 11:23:17 p. m.,"463","26,6","55","900"
3/03/2021 11:24:17 p. m.,"479","26,5","55","900"
3/03/2021 11:25:17 p. m.,"449","26,5","55","900"
3/03/2021 11:26:17 p. m.,"468","26,5","55","900"
3/03/2021 11:27:17 p. m.,"496","26,5","55","900"
3/03/2021 11:28:17 p. m.,"496","26,5","55","900"
3/03/2021 11:29:17 p. m.,"506","26,5","55","900"
3/03/2021 11:30:17 p. m.,"534","26,6","55","900"
3/03/2021 11:31:17 p. m.,"543","26,6","55","900"
3/03/2021 11:32:17 p. m.,"555","26,6","55","900"
3/03/2021 11:33:17 p. m.,"542","26,6","55","900"
3/03/2021 11:34:17 p. m.,"515","26,6","55","900"
3/03/2021 11:35:17 p. m.,"517","26,6","55","900"
3/03/2021 11:36:17 p. m.,"524","26,7","55","900"
3/03/2021 11:37:17 p. m.,"528","26,6","55","900"
3/03/2021 11:38:17 p. m.,"508","26,7","55","900"
3/03/2021 11:39:17 p. m.,"509","26,7","55","900"
3/03/2021 11:40:17 p. m.,"505","26,7","55","900"
3/03/2021 11:41:17 p. m.,"510","26,7","55","900"
3/03/2021 11:42:17 p. m.,"491","26,7","55","900"
3/03/2021 11:43:17 p. m.,"504","26,7","55","900"
3/03/2021 11:44:17 p. m.,"493","26,7","55","900"
3/03/2021 11:45:17 p. m.,"494","26,7","55","900"
3/03/2021 11:46:17 p. m.,"506","26,7","55","900"
3/03/2021 11:47:17 p. m.,"478","26,8","55","900"
3/03/2021 11:48:17 p. m.,"497","26,8","55","900"
3/03/2021 11:49:17 p. m.,"528","26,8","55","900"
3/03/2021 11:50:17 p. m.,"502","26,8","55","900"
3/03/2021 11:51:17 p. m.,"517","26,8","55","900"
3/03/2021 11:52:17 p. m.,"510","26,8","55","900"
3/03/2021 11:53:17 p. m.,"498","26,8","55","900"
3/03/2021 11:54:17 p. m.,"497","26,8","55","900"
3/03/2021 11:55:17 p. m.,"515","26,8","55","900"
3/03/2021 11:56:17 p. m.,"508","26,8","55","900"
3/03/2021 11:57:17 p. m.,"506","26,8","55","900"
3/03/2021 11:58:17 p. m.,"500","26,8","55","900"
3/03/2021 11:59:17 p. m.,"490","26,8","55","900"
4/03/2021 12:00:17 a. m.,"485","26,8","55","900"
4/03/2021 12:01:17 a. m.,"485","26,8","54","900"
4/03/2021 12:02:17 a. m.,"466","26,7","55","900"
4/03/2021 12:03:17 a. m.,"480","26,6","55","900"
4/03/2021 12:04:17 a. m.,"500","26,6","55","900"
4/03/2021 12:05:17 a. m.,"470","26,6","55","900"
4/03/2021 12:06:17 a. m.,"467","26,6","55","900"
4/03/2021 12:07:17 a. m.,"492","26,6","55","900"
4/03/2021 12:08:17 a. m.,"503","26,6","55","900"
4/03/2021 12:09:17 a. m.,"521","26,6","55","900"
4/03/2021 12:10:17 a. m.,"529","26,6","55","900"
4/03/2021 12:11:17 a. m.,"526","26,7","55","900"
4/03/2021 12:12:17 a. m.,"508","26,6","55","900"
4/03/2021 12:13:17 a. m.,"519","26,7","55","900"
4/03/2021 12:14:17 a. m.,"533","26,8","55","900"
4/03/2021 12:15:17 a. m.,"545","26,7","55","900"
4/03/2021 12:16:17 a. m.,"526","26,8","55","900"
4/03/2021 12:17:17 a. m.,"516","26,8","55","900"
4/03/2021 12:18:17 a. m.,"519","26,8","55","900"
4/03/2021 12:19:17 a. m.,"497","26,8","56","900"
4/03/2021 12:20:17 a. m.,"458","26,7","56","900"
4/03/2021 12:21:17 a. m.,"440","26,6","56","900"
4/03/2021 12:22:17 a. m.,"456","26,6","57","900"
4/03/2021 12:23:17 a. m.,"466","26,5","57","900"
4/03/2021 12:24:17 a. m.,"457","26,5","56","900"
4/03/2021 12:25:17 a. m.,"450","26,5","56","900"
4/03/2021 12:26:17 a. m.,"452","26,4","57","900"
4/03/2021 12:27:17 a. m.,"444","26,4","56","900"
4/03/2021 12:28:17 a. m.,"449","26,4","56","900"
4/03/2021 12:29:17 a. m.,"431","26,4","56","900"
4/03/2021 12:30:17 a. m.,"449","26,4","56","900"
4/03/2021 12:31:17 a. m.,"456","26,3","56","900"
4/03/2021 12:32:17 a. m.,"431","26,2","56","900"
4/03/2021 12:33:17 a. m.,"462","26,2","56","900"
4/03/2021 12:34:17 a. m.,"458","26,1","56","900"
4/03/2021 12:35:17 a. m.,"452","26,1","56","900"
4/03/2021 12:36:17 a. m.,"432","26,1","56","900"
4/03/2021 12:37:17 a. m.,"438","26,1","56","900"
4/03/2021 12:38:17 a. m.,"430","26,1","56","900"
4/03/2021 12:39:17 a. m.,"421","26,1","56","900"
4/03/2021 12:40:17 a. m.,"424","26,1","56","900"
4/03/2021 12:41:17 a. m.,"432","26,1","56","900"
4/03/2021 12:42:17 a. m.,"436","26,0","56","900"
4/03/2021 12:43:17 a. m.,"439","26,0","56","900"
4/03/2021 12:44:17 a. m.,"439","26,0","56","900"
4/03/2021 12:45:17 a. m.,"444","26,0","56","900"
4/03/2021 12:46:17 a. m.,"457","26,1","58","900"
4/03/2021 12:47:17 a. m.,"461","26,1","57","900"
4/03/2021 12:48:17 a. m.,"496","26,2","57","900"
4/03/2021 12:49:17 a. m.,"497","26,2","57","900"
4/03/2021 12:50:17 a. m.,"538","26,3","57","900"
4/03/2021 12:51:17 a. m.,"511","26,4","57","900"
4/03/2021 12:52:17 a. m.,"534","26,4","57","900"
4/03/2021 12:53:17 a. m.,"507","26,5","57","900"
4/03/2021 12:54:17 a. m.,"540","26,5","57","900"
4/03/2021 12:55:17 a. m.,"528","26,5","57","900"
4/03/2021 12:56:17 a. m.,"551","26,5","57","900"
4/03/2021 12:57:17 a. m.,"556","26,5","57","900"
4/03/2021 12:58:17 a. m.,"565","26,6","57","900"
4/03/2021 12:59:17 a. m.,"569","26,6","57","900"
4/03/2021 1:00:17 a. m.,"578","26,6","57","900"
4/03/2021 1:01:17 a. m.,"581","26,7","57","900"
4/03/2021 1:02:17 a. m.,"586","26,8","57","900"
4/03/2021 1:03:17 a. m.,"586","26,8","57","900"
4/03/2021 1:04:17 a. m.,"603","26,8","57","900"
4/03/2021 1:05:17 a. m.,"585","26,8","57","900"
4/03/2021 1:06:17 a. m.,"594","26,8","58","900"
4/03/2021 1:07:17 a. m.,"580","26,8","58","900"
4/03/2021 1:08:17 a. m.,"590","26,8","58","900"
4/03/2021 1:09:17 a. m.,"591","26,8","58","900"
4/03/2021 1:10:17 a. m.,"591","26,8","58","899"
4/03/2021 1:11:17 a. m.,"601","26,8","58","899"
4/03/2021 1:12:17 a. m.,"588","26,8","58","900"
4/03/2021 1:13:17 a. m.,"579","26,9","58","899"
4/03/2021 1:14:17 a. m.,"586","26,9","58","899"
4/03/2021 1:15:17 a. m.,"601","26,9","58","899"
4/03/2021 1:16:17 a. m.,"631","26,9","58","899"
4/03/2021 1:17:17 a. m.,"636","26,9","58","899"
4/03/2021 1:18:17 a. m.,"609","26,9","58","899"
4/03/2021 1:19:17 a. m.,"617","26,9","58","899"
4/03/2021 1:20:17 a. m.,"599","26,9","58","899"
4/03/2021 1:21:17 a. m.,"594","26,9","58","899"
4/03/2021 1:22:17 a. m.,"597","26,9","58","899"
4/03/2021 1:23:17 a. m.,"593","26,9","58","899"
4/03/2021 1:24:17 a. m.,"601","26,9","58","899"
4/03/2021 1:25:17 a. m.,"593","26,9","58","899"
4/03/2021 1:26:17 a. m.,"601","26,9","58","899"
4/03/2021 1:27:17 a. m.,"588","26,9","58","899"
4/03/2021 1:28:17 a. m.,"590","26,9","57","899"
4/03/2021 1:29:17 a. m.,"590","26,9","57","899"
4/03/2021 1:30:17 a. m.,"608","26,9","57","899"
4/03/2021 1:31:17 a. m.,"600","26,9","57","899"
4/03/2021 1:32:17 a. m.,"613","26,9","58","899"
4/03/2021 1:33:17 a. m.,"631","26,9","58","899"
4/03/2021 1:34:17 a. m.,"623","26,9","58","899"
4/03/2021 1:35:17 a. m.,"661","26,9","58","899"
4/03/2021 1:36:17 a. m.,"693","26,9","58","899"
4/03/2021 1:37:17 a. m.,"715","26,9","58","899"
4/03/2021 1:38:17 a. m.,"732","27,0","58","899"
4/03/2021 1:39:17 a. m.,"752","26,9","58","899"
4/03/2021 1:40:17 a. m.,"765","26,9","58","899"
4/03/2021 1:41:17 a. m.,"773","27,0","58","899"
4/03/2021 1:42:17 a. m.,"776","27,0","58","899"
4/03/2021 1:43:17 a. m.,"816","27,0","58","899"
4/03/2021 1:44:17 a. m.,"827","27,0","58","899"
4/03/2021 1:45:17 a. m.,"833","27,0","58","899"
4/03/2021 1:46:17 a. m.,"811","26,9","58","899"
4/03/2021 1:47:17 a. m.,"836","27,0","58","899"
4/03/2021 1:48:17 a. m.,"865","27,0","58","899"
4/03/2021 1:49:17 a. m.,"852","27,0","58","899"
4/03/2021 1:50:17 a. m.,"867","27,0","58","899"
4/03/2021 1:51:17 a. m.,"882","27,0","58","899"
4/03/2021 1:52:17 a. m.,"882","27,0","58","899"
4/03/2021 1:53:17 a. m.,"882","27,0","58","899"
4/03/2021 1:54:17 a. m.,"897","27,0","58","899"
4/03/2021 1:55:17 a. m.,"896","27,0","58","899"
4/03/2021 1:56:17 a. m.,"920","27,0","59","899"
4/03/2021 1:57:17 a. m.,"939","27,0","59","899"
4/03/2021 1:58:17 a. m.,"920","27,0","59","899"
4/03/2021 1:59:17 a. m.,"942","26,9","59","899"
4/03/2021 2:00:17 a. m.,"940","27,0","59","899"
4/03/2021 2:01:17 a. m.,"942","27,0","59","899"
4/03/2021 2:02:17 a. m.,"968","27,0","59","899"
4/03/2021 2:03:17 a. m.,"963","27,0","59","899"
4/03/2021 2:04:17 a. m.,"975","27,0","59","899"
4/03/2021 2:05:17 a. m.,"990","27,0","59","899"
4/03/2021 2:06:17 a. m.,"996","27,0","59","899"
4/03/2021 2:07:17 a. m.,"986","27,0","59","899"
4/03/2021 2:08:17 a. m.,"978","27,0","59","899"
4/03/2021 2:09:17 a. m.,"1021","27,0","59","899"
4/03/2021 2:10:17 a. m.,"1027","27,0","59","899"
4/03/2021 2:11:17 a. m.,"998","27,0","59","899"
4/03/2021 2:12:17 a. m.,"1048","27,0","59","899"
4/03/2021 2:13:17 a. m.,"1048","27,0","59","899"
4/03/2021 2:14:17 a. m.,"1061","27,0","59","899"
4/03/2021 2:15:17 a. m.,"1055","27,0","59","899"
4/03/2021 2:16:17 a. m.,"1048","27,0","59","899"
4/03/2021 2:17:17 a. m.,"1056","27,0","59","899"
4/03/2021 2:18:17 a. m.,"1094","27,0","59","899"
4/03/2021 2:19:17 a. m.,"1102","27,0","59","899"
4/03/2021 2:20:17 a. m.,"1115","27,0","59","899"
4/03/2021 2:21:17 a. m.,"1112","27,0","59","899"
4/03/2021 2:22:17 a. m.,"1091","27,0","60","899"
4/03/2021 2:23:17 a. m.,"1117","27,0","60","899"
4/03/2021 2:24:17 a. m.,"1119","27,0","60","899"
4/03/2021 2:25:17 a. m.,"1140","27,0","60","899"
4/03/2021 2:26:17 a. m.,"1158","27,0","60","899"
4/03/2021 2:27:17 a. m.,"1135","27,0","60","899"
4/03/2021 2:28:17 a. m.,"1133","27,0","60","899"
4/03/2021 2:29:17 a. m.,"1165","27,0","60","899"
4/03/2021 2:30:17 a. m.,"1160","27,0","60","899"
4/03/2021 2:31:17 a. m.,"1193","27,0","60","899"
4/03/2021 2:32:17 a. m.,"1176","27,0","60","899"
4/03/2021 2:33:17 a. m.,"1159","27,0","60","899"
4/03/2021 2:34:17 a. m.,"1164","27,0","60","899"
4/03/2021 2:35:17 a. m.,"1190","27,0","60","899"
4/03/2021 2:36:17 a. m.,"1201","27,0","60","899"
4/03/2021 2:37:17 a. m.,"1200","27,0","60","899"
4/03/2021 2:38:17 a. m.,"1202","27,0","60","899"
4/03/2021 2:39:17 a. m.,"1217","27,0","60","899"
4/03/2021 2:40:17 a. m.,"1238","27,0","60","899"
4/03/2021 2:41:17 a. m.,"1240","27,0","60","899"
4/03/2021 2:42:17 a. m.,"1241","27,0","60","899"
4/03/2021 2:43:17 a. m.,"1251","27,0","60","899"
4/03/2021 2:44:17 a. m.,"1253","27,0","60","899"
4/03/2021 2:45:17 a. m.,"1237","27,0","60","899"
4/03/2021 2:46:17 a. m.,"1277","27,0","60","899"
4/03/2021 2:47:17 a. m.,"1287","27,0","60","899"
4/03/2021 2:48:17 a. m.,"1238","27,0","60","899"
4/03/2021 2:49:17 a. m.,"1270","27,0","60","899"
4/03/2021 2:50:17 a. m.,"1261","27,0","60","899"
4/03/2021 2:51:17 a. m.,"1278","27,0","60","899"
4/03/2021 2:52:17 a. m.,"1272","27,0","60","899"
4/03/2021 2:53:17 a. m.,"1292","27,0","60","899"
4/03/2021 2:54:17 a. m.,"1256","27,0","60","899"
4/03/2021 2:55:17 a. m.,"1281","27,0","60","899"
4/03/2021 2:56:17 a. m.,"1266","27,0","60","899"
4/03/2021 2:57:17 a. m.,"1267","27,0","60","899"
4/03/2021 2:58:17 a. m.,"1286","27,0","60","899"
4/03/2021 2:59:17 a. m.,"1295","27,0","60","899"
4/03/2021 3:00:17 a. m.,"1285","27,0","60","899"
4/03/2021 3:01:17 a. m.,"1309","27,0","60","899"
4/03/2021 3:02:17 a. m.,"1306","27,0","60","899"
4/03/2021 3:03:17 a. m.,"1325","27,0","60","899"
4/03/2021 3:04:17 a. m.,"1318","27,0","60","899"
4/03/2021 3:05:17 a. m.,"1324","27,0","60","899"
4/03/2021 3:06:17 a. m.,"1320","27,0","60","899"
4/03/2021 3:07:17 a. m.,"1328","27,0","60","899"
4/03/2021 3:08:17 a. m.,"1336","27,0","60","899"
4/03/2021 3:09:17 a. m.,"1317","27,0","60","899"
4/03/2021 3:10:17 a. m.,"1331","27,0","60","899"
4/03/2021 3:11:17 a. m.,"1341","27,0","60","899"
4/03/2021 3:12:17 a. m.,"1343","27,0","60","899"
4/03/2021 3:13:17 a. m.,"1364","27,0","60","899"
4/03/2021 3:14:17 a. m.,"1359","26,9","60","899"
4/03/2021 3:15:17 a. m.,"1345","27,0","60","899"
4/03/2021 3:16:17 a. m.,"1361","26,9","60","899"
4/03/2021 3:17:17 a. m.,"1339","26,9","60","899"
4/03/2021 3:18:17 a. m.,"1351","27,0","60","899"
4/03/2021 3:19:17 a. m.,"1369","26,9","60","899"
4/03/2021 3:20:17 a. m.,"1354","26,9","60","899"
4/03/2021 3:21:17 a. m.,"1360","26,9","60","899"
4/03/2021 3:22:17 a. m.,"1353","26,9","60","899"
4/03/2021 3:23:17 a. m.,"1387","26,9","60","899"
4/03/2021 3:24:17 a. m.,"1384","26,9","60","899"
4/03/2021 3:25:17 a. m.,"1363","26,9","60","899"
4/03/2021 3:26:17 a. m.,"1340","26,9","60","899"
4/03/2021 3:27:17 a. m.,"1368","26,9","60","899"
4/03/2021 3:28:17 a. m.,"1376","26,9","60","899"
4/03/2021 3:29:17 a. m.,"1386","26,9","60","899"
4/03/2021 3:30:17 a. m.,"1381","26,9","60","899"
4/03/2021 3:31:17 a. m.,"1376","26,9","61","899"
4/03/2021 3:32:17 a. m.,"1367","26,9","61","899"
4/03/2021 3:33:17 a. m.,"1383","26,9","61","899"
4/03/2021 3:34:17 a. m.,"1416","26,9","61","899"
4/03/2021 3:35:17 a. m.,"1375","26,9","61","899"
4/03/2021 3:36:17 a. m.,"1406","26,9","61","899"
4/03/2021 3:37:17 a. m.,"1400","26,9","61","899"
4/03/2021 3:38:17 a. m.,"1407","26,9","61","899"
4/03/2021 3:39:17 a. m.,"1409","26,9","61","899"
4/03/2021 3:40:17 a. m.,"1412","26,9","61","899"
4/03/2021 3:41:17 a. m.,"1413","26,9","61","899"
4/03/2021 3:42:17 a. m.,"1425","26,9","61","899"
4/03/2021 3:43:17 a. m.,"1423","26,9","61","899"
4/03/2021 3:44:17 a. m.,"1411","26,9","61","899"
4/03/2021 3:45:17 a. m.,"1423","26,9","61","899"
4/03/2021 3:46:17 a. m.,"1448","26,9","61","899"
4/03/2021 3:47:17 a. m.,"1462","26,9","61","899"
4/03/2021 3:48:17 a. m.,"1429","26,9","61","899"
4/03/2021 3:49:17 a. m.,"1469","26,9","61","899"
4/03/2021 3:50:17 a. m.,"1427","26,9","61","899"
4/03/2021 3:51:17 a. m.,"1487","26,9","61","899"
4/03/2021 3:52:17 a. m.,"1460","26,9","61","899"
4/03/2021 3:53:17 a. m.,"1483","26,9","61","899"
4/03/2021 3:54:17 a. m.,"1492","26,9","61","899"
4/03/2021 3:55:17 a. m.,"1471","26,9","61","899"
4/03/2021 3:56:17 a. m.,"1479","26,9","61","899"
4/03/2021 3:57:17 a. m.,"1471","26,9","61","899"
4/03/2021 3:58:17 a. m.,"1510","26,9","61","899"
4/03/2021 3:59:17 a. m.,"1501","26,9","61","899"
4/03/2021 4:00:17 a. m.,"1492","26,8","61","899"
4/03/2021 4:01:17 a. m.,"1515","26,8","61","899"
4/03/2021 4:02:17 a. m.,"1508","26,8","61","899"
4/03/2021 4:03:17 a. m.,"1523","26,9","61","899"
4/03/2021 4:04:17 a. m.,"1494","26,8","61","899"
4/03/2021 4:05:17 a. m.,"1517","26,8","61","899"
4/03/2021 4:06:17 a. m.,"1523","26,9","61","899"
4/03/2021 4:07:17 a. m.,"1509","26,8","61","899"
4/03/2021 4:08:17 a. m.,"1513","26,9","61","899"
4/03/2021 4:09:17 a. m.,"1533","26,8","61","899"
4/03/2021 4:10:17 a. m.,"1570","26,9","61","899"
4/03/2021 4:11:17 a. m.,"1534","26,8","61","899"
4/03/2021 4:12:17 a. m.,"1517","26,9","61","899"
4/03/2021 4:13:17 a. m.,"1529","26,8","61","899"
4/03/2021 4:14:17 a. m.,"1553","26,8","61","899"
4/03/2021 4:15:17 a. m.,"1547","26,8","61","899"
4/03/2021 4:16:17 a. m.,"1545","26,9","61","899"
4/03/2021 4:17:17 a. m.,"1564","26,8","61","899"
4/03/2021 4:18:17 a. m.,"1563","26,8","61","899"
4/03/2021 4:19:17 a. m.,"1565","26,8","61","899"
4/03/2021 4:20:17 a. m.,"1583","26,8","61","899"
4/03/2021 4:21:17 a. m.,"1580","26,8","61","899"
4/03/2021 4:22:17 a. m.,"1580","26,8","61","899"
4/03/2021 4:23:17 a. m.,"1585","26,8","61","899"
4/03/2021 4:24:17 a. m.,"1556","26,8","61","899"
4/03/2021 4:25:17 a. m.,"1589","26,8","61","899"
4/03/2021 4:26:17 a. m.,"1589","26,8","61","899"
4/03/2021 4:27:17 a. m.,"1568","26,8","61","899"
4/03/2021 4:28:17 a. m.,"1587","26,8","61","899"
4/03/2021 4:29:17 a. m.,"1571","26,8","61","899"
4/03/2021 4:30:17 a. m.,"1600","26,8","61","899"
4/03/2021 4:31:17 a. m.,"1568","26,8","61","899"
4/03/2021 4:32:17 a. m.,"1586","26,8","61","899"
4/03/2021 4:33:17 a. m.,"1620","26,8","61","899"
4/03/2021 4:34:17 a. m.,"1610","26,8","61","899"
4/03/2021 4:35:17 a. m.,"1612","26,8","61","899"
4/03/2021 4:36:17 a. m.,"1591","26,8","61","899"
4/03/2021 4:37:17 a. m.,"1620","26,8","61","899"
4/03/2021 4:38:17 a. m.,"1610","26,8","61","899"
4/03/2021 4:39:17 a. m.,"1610","26,8","61","899"
4/03/2021 4:40:17 a. m.,"1609","26,8","61","899"
4/03/2021 4:41:17 a. m.,"1642","26,8","61","899"
4/03/2021 4:42:17 a. m.,"1636","26,8","61","899"
4/03/2021 4:43:17 a. m.,"1647","26,8","61","899"
4/03/2021 4:44:17 a. m.,"1625","26,8","61","899"
4/03/2021 4:45:17 a. m.,"1657","26,8","61","899"
4/03/2021 4:46:17 a. m.,"1639","26,8","61","899"
4/03/2021 4:47:17 a. m.,"1697","26,8","61","899"
4/03/2021 4:48:17 a. m.,"1676","26,8","61","899"
4/03/2021 4:49:17 a. m.,"1637","26,8","61","899"
4/03/2021 4:50:17 a. m.,"1630","26,8","61","899"
4/03/2021 4:51:17 a. m.,"1692","26,8","61","899"
4/03/2021 4:52:17 a. m.,"1664","26,8","61","899"
4/03/2021 4:53:17 a. m.,"1666","26,8","61","899"
4/03/2021 4:54:17 a. m.,"1683","26,8","61","899"
4/03/2021 4:55:17 a. m.,"1666","26,8","61","899"
4/03/2021 4:56:17 a. m.,"1679","26,8","61","899"
4/03/2021 4:57:17 a. m.,"1659","26,8","61","899"
4/03/2021 4:58:17 a. m.,"1671","26,8","61","899"
4/03/2021 4:59:17 a. m.,"1677","26,8","61","899"
4/03/2021 5:00:17 a. m.,"1694","26,8","61","899"
4/03/2021 5:01:17 a. m.,"1671","26,8","61","899"
4/03/2021 5:02:17 a. m.,"1682","26,8","61","899"
4/03/2021 5:03:17 a. m.,"1696","26,8","61","899"
4/03/2021 5:04:17 a. m.,"1696","26,8","61","899"
4/03/2021 5:05:17 a. m.,"1724","26,8","61","899"
4/03/2021 5:06:17 a. m.,"1706","26,8","61","899"
4/03/2021 5:07:17 a. m.,"1656","26,8","61","899"
4/03/2021 5:08:17 a. m.,"1713","26,8","61","899"
4/03/2021 5:09:17 a. m.,"1709","26,8","61","899"
4/03/2021 5:10:17 a. m.,"1704","26,8","61","899"
4/03/2021 5:11:17 a. m.,"1715","26,8","61","899"
4/03/2021 5:12:17 a. m.,"1690","26,8","61","899"
4/03/2021 5:13:17 a. m.,"1708","26,8","61","899"
4/03/2021 5:14:17 a. m.,"1735","26,8","61","899"
4/03/2021 5:15:17 a. m.,"1717","26,7","61","899"
4/03/2021 5:16:17 a. m.,"1732","26,8","61","899"
4/03/2021 5:17:17 a. m.,"1713","26,7","61","899"
4/03/2021 5:18:17 a. m.,"1729","26,8","61","899"
4/03/2021 5:19:17 a. m.,"1734","26,8","61","899"
4/03/2021 5:20:17 a. m.,"1741","26,8","62","899"
4/03/2021 5:21:17 a. m.,"1740","26,8","62","899"
4/03/2021 5:22:17 a. m.,"1717","26,8","62","899"
4/03/2021 5:23:17 a. m.,"1719","26,8","62","899"
4/03/2021 5:24:17 a. m.,"1728","26,8","62","899"
4/03/2021 5:25:17 a. m.,"1693","26,7","62","899"
4/03/2021 5:26:17 a. m.,"1691","26,7","62","899"
